,X,R
0,-1.412566232564598,0.47085541085486604
1,-1.4124657431671328,0.47085541085486604
2,-1.4123652537696674,0.47085541085486604
3,-1.4122647643722024,0.47085541085486604
4,-1.4121642749747372,0.47085541085486604
5,-1.412063785577272,0.47085541085486604
6,-1.4119632961798065,0.47085541085486604
7,-1.4118628067823413,0.47085541085486604
8,-1.4117623173848763,0.47085541085486604
9,-1.411661827987411,0.47085541085486604
10,-1.4115613385899457,0.47085541085486604
11,-1.4114608491924805,0.47085541085486604
12,-1.411360359795015,0.47085541085486604
13,-1.4112598703975499,0.47085541085486604
14,-1.4111593810000849,0.47085541085486604
15,-1.4110588916026197,0.47085541085486604
16,-1.4109584022051542,0.47085541085486604
17,-1.410857912807689,0.47085541085486604
18,-1.4107574234102238,0.47085541085486604
19,-1.4106569340127584,0.47085541085486604
20,-1.4105564446152932,0.47085541085486604
21,-1.4104559552178282,0.47085541085486604
22,-1.4103554658203628,0.47085541085486604
23,-1.4102549764228975,0.47085541085486604
24,-1.4101544870254323,0.47085541085486604
25,-1.4100539976279671,0.47085541085486604
26,-1.4099535082305017,0.47085541085486604
27,-1.4098530188330367,0.47085541085486604
28,-1.4097525294355715,0.47085541085486604
29,-1.409652040038106,0.47085541085486604
30,-1.4095515506406409,0.47085541085486604
31,-1.4094510612431757,0.47085541085486604
32,-1.4093505718457104,0.47085541085486604
33,-1.409250082448245,0.47085541085486604
34,-1.40914959305078,0.47085541085486604
35,-1.4090491036533148,0.47085541085486604
36,-1.4089486142558494,0.47085541085486604
37,-1.4088481248583842,0.47085541085486604
38,-1.408747635460919,0.47085541085486604
39,-1.4086471460634535,0.47085541085486604
40,-1.4085466566659886,0.47085541085486604
41,-1.4084461672685233,0.47085541085486604
42,-1.4083456778710581,0.47085541085486604
43,-1.4082451884735927,0.47085541085486604
44,-1.4081446990761275,0.47085541085486604
45,-1.4080442096786625,0.47085541085486604
46,-1.407943720281197,0.47085541085486604
47,-1.4078432308837319,0.47085541085486604
48,-1.4077427414862667,0.47085541085486604
49,-1.4076422520888012,0.47085541085486604
50,-1.407541762691336,0.47085541085486604
51,-1.4074412732938708,0.47085541085486604
52,-1.4073407838964058,0.47085541085486604
53,-1.4072402944989404,0.47085541085486604
54,-1.4071398051014752,0.47085541085486604
55,-1.40703931570401,0.47085541085486604
56,-1.4069388263065445,0.47085541085486604
57,-1.4068383369090793,0.47085541085486604
58,-1.4067378475116143,0.47085541085486604
59,-1.406637358114149,0.47085541085486604
60,-1.4065368687166837,0.47085541085486604
61,-1.4064363793192185,0.47085541085486604
62,-1.4063358899217533,0.47085541085486604
63,-1.4062354005242879,0.47085541085486604
64,-1.4061349111268229,0.47085541085486604
65,-1.4060344217293577,0.47085541085486604
66,-1.4059339323318922,0.47085541085486604
67,-1.405833442934427,0.47085541085486604
68,-1.4057329535369618,0.47085541085486604
69,-1.4056324641394966,0.47085541085486604
70,-1.4055319747420312,0.47085541085486604
71,-1.4054314853445662,0.47085541085486604
72,-1.405330995947101,0.47085541085486604
73,-1.4052305065496355,0.47085541085486604
74,-1.4051300171521703,0.47085541085486604
75,-1.4050295277547051,0.47085541085486604
76,-1.4049290383572397,0.47085541085486604
77,-1.4048285489597747,0.47085541085486604
78,-1.4047280595623095,0.47085541085486604
79,-1.4046275701648443,0.47085541085486604
80,-1.4045270807673789,0.47085541085486604
81,-1.4044265913699137,0.47085541085486604
82,-1.4043261019724484,0.47085541085486604
83,-1.404225612574983,0.47085541085486604
84,-1.404125123177518,0.47085541085486604
85,-1.4040246337800528,0.47085541085486604
86,-1.4039241443825874,0.47085541085486604
87,-1.4038236549851222,0.47085541085486604
88,-1.403723165587657,0.47085541085486604
89,-1.403622676190192,0.47085541085486604
90,-1.4035221867927266,0.47085541085486604
91,-1.4034216973952613,0.47085541085486604
92,-1.4033212079977961,0.47085541085486604
93,-1.4032207186003307,0.47085541085486604
94,-1.4031202292028655,0.47085541085486604
95,-1.4030197398054005,0.47085541085486604
96,-1.4029192504079353,0.47085541085486604
97,-1.4028187610104699,0.47085541085486604
98,-1.4027182716130047,0.47085541085486604
99,-1.4026177822155395,0.47085541085486604
100,-1.402517292818074,0.47085541085486604
101,-1.4024168034206088,0.47085541085486604
102,-1.4023163140231438,0.47085541085486604
103,-1.4022158246256784,0.47085541085486604
104,-1.4021153352282132,0.47085541085486604
105,-1.402014845830748,0.47085541085486604
106,-1.4019143564332828,0.47085541085486604
107,-1.4018138670358173,0.47085541085486604
108,-1.4017133776383524,0.47085541085486604
109,-1.4016128882408871,0.47085541085486604
110,-1.4015123988434217,0.47085541085486604
111,-1.4014119094459565,0.47085541085486604
112,-1.4013114200484913,0.47085541085486604
113,-1.4012109306510259,0.47085541085486604
114,-1.4011104412535609,0.47085541085486604
115,-1.4010099518560957,0.47085541085486604
116,-1.4009094624586305,0.47085541085486604
117,-1.400808973061165,0.47085541085486604
118,-1.4007084836636998,0.47085541085486604
119,-1.4006079942662346,0.47085541085486604
120,-1.4005075048687692,0.47085541085486604
121,-1.4004070154713042,0.47085541085486604
122,-1.400306526073839,0.47085541085486604
123,-1.4002060366763736,0.47085541085486604
124,-1.4001055472789083,0.47085541085486604
125,-1.4000050578814431,0.47085541085486604
126,-1.3999045684839782,0.47085541085486604
127,-1.3998040790865127,0.47085541085486604
128,-1.3997035896890475,0.47085541085486604
129,-1.3996031002915823,0.47085541085486604
130,-1.3995026108941169,0.47085541085486604
131,-1.3994021214966517,0.47085541085486604
132,-1.3993016320991865,0.47085541085486604
133,-1.3992011427017215,0.47085541085486604
134,-1.399100653304256,0.47085541085486604
135,-1.3990001639067908,0.47085541085486604
136,-1.3988996745093256,0.47085541085486604
137,-1.3987991851118602,0.47085541085486604
138,-1.398698695714395,0.47085541085486604
139,-1.39859820631693,0.47085541085486604
140,-1.3984977169194646,0.47085541085486604
141,-1.3983972275219994,0.47085541085486604
142,-1.3982967381245341,0.47085541085486604
143,-1.398196248727069,0.47085541085486604
144,-1.3980957593296035,0.47085541085486604
145,-1.3979952699321385,0.47085541085486604
146,-1.3978947805346733,0.47085541085486604
147,-1.3977942911372079,0.47085541085486604
148,-1.3976938017397427,0.47085541085486604
149,-1.3975933123422775,0.47085541085486604
150,-1.397492822944812,0.47085541085486604
151,-1.3973923335473468,0.47085541085486604
152,-1.3972918441498818,0.47085541085486604
153,-1.3971913547524166,0.47085541085486604
154,-1.3970908653549512,0.47085541085486604
155,-1.396990375957486,0.47085541085486604
156,-1.3968898865600208,0.47085541085486604
157,-1.3967893971625553,0.47085541085486604
158,-1.3966889077650904,0.47085541085486604
159,-1.3965884183676252,0.47085541085486604
160,-1.39648792897016,0.47085541085486604
161,-1.3963874395726945,0.47085541085486604
162,-1.3962869501752293,0.47085541085486604
163,-1.396186460777764,0.47085541085486604
164,-1.3960859713802989,0.47085541085486604
165,-1.3959854819828337,0.47085541085486604
166,-1.3958849925853685,0.47085541085486604
167,-1.395784503187903,0.47085541085486604
168,-1.3956840137904378,0.47085541085486604
169,-1.3955835243929726,0.47085541085486604
170,-1.3954830349955076,0.47085541085486604
171,-1.3953825455980422,0.47085541085486604
172,-1.395282056200577,0.47085541085486604
173,-1.3951815668031118,0.47085541085486604
174,-1.3950810774056464,0.47085541085486604
175,-1.3949805880081811,0.47085541085486604
176,-1.3948800986107162,0.47085541085486604
177,-1.3947796092132507,0.47085541085486604
178,-1.3946791198157855,0.47085541085486604
179,-1.3945786304183203,0.47085541085486604
180,-1.394478141020855,0.47085541085486604
181,-1.3943776516233897,0.47085541085486604
182,-1.3942771622259245,0.47085541085486604
183,-1.3941766728284595,0.47085541085486604
184,-1.394076183430994,0.47085541085486604
185,-1.3939756940335288,0.47085541085486604
186,-1.3938752046360636,0.47085541085486604
187,-1.3937747152385984,0.47085541085486604
188,-1.393674225841133,0.47085541085486604
189,-1.393573736443668,0.47085541085486604
190,-1.3934732470462028,0.47085541085486604
191,-1.3933727576487374,0.47085541085486604
192,-1.3932722682512722,0.47085541085486604
193,-1.393171778853807,0.47085541085486604
194,-1.3930712894563415,0.47085541085486604
195,-1.3929708000588765,0.47085541085486604
196,-1.3928703106614113,0.47085541085486604
197,-1.392769821263946,0.47085541085486604
198,-1.3926693318664807,0.47085541085486604
199,-1.3925688424690155,0.47085541085486604
200,-1.3924683530715503,0.47085541085486604
201,-1.3923678636740848,0.47085541085486604
202,-1.3922673742766198,0.47085541085486604
203,-1.3921668848791546,0.47085541085486604
204,-1.3920663954816892,0.47085541085486604
205,-1.391965906084224,0.47085541085486604
206,-1.3918654166867588,0.47085541085486604
207,-1.3917649272892938,0.47085541085486604
208,-1.3916644378918284,0.47085541085486604
209,-1.3915639484943632,0.47085541085486604
210,-1.391463459096898,0.47085541085486604
211,-1.3913629696994325,0.47085541085486604
212,-1.3912624803019673,0.47085541085486604
213,-1.391161990904502,0.47085541085486604
214,-1.3910615015070367,0.47085541085486604
215,-1.3909610121095717,0.47085541085486604
216,-1.3908605227121065,0.47085541085486604
217,-1.3907600333146413,0.47085541085486604
218,-1.3906595439171758,0.47085541085486604
219,-1.3905590545197106,0.47085541085486604
220,-1.3904585651222456,0.47085541085486604
221,-1.3903580757247802,0.47085541085486604
222,-1.390257586327315,0.47085541085486604
223,-1.3901570969298498,0.47085541085486604
224,-1.3900566075323846,0.47085541085486604
225,-1.3899561181349191,0.47085541085486604
226,-1.3898556287374542,0.47085541085486604
227,-1.389755139339989,0.47085541085486604
228,-1.3896546499425235,0.47085541085486604
229,-1.3895541605450583,0.47085541085486604
230,-1.389453671147593,0.47085541085486604
231,-1.3893531817501277,0.47085541085486604
232,-1.3892526923526625,0.47085541085486604
233,-1.3891522029551975,0.47085541085486604
234,-1.3890517135577323,0.47085541085486604
235,-1.3889512241602668,0.47085541085486604
236,-1.3888507347628016,0.47085541085486604
237,-1.3887502453653364,0.47085541085486604
238,-1.388649755967871,0.47085541085486604
239,-1.388549266570406,0.47085541085486604
240,-1.3884487771729408,0.47085541085486604
241,-1.3883482877754754,0.47085541085486604
242,-1.3882477983780102,0.47085541085486604
243,-1.388147308980545,0.47085541085486604
244,-1.38804681958308,0.47085541085486604
245,-1.3879463301856145,0.47085541085486604
246,-1.3878458407881493,0.47085541085486604
247,-1.3877453513906841,0.47085541085486604
248,-1.3876448619932187,0.47085541085486604
249,-1.3875443725957535,0.47085541085486604
250,-1.3874438831982883,0.47085541085486604
251,-1.3873433938008233,0.47085541085486604
252,-1.3872429044033578,0.47085541085486604
253,-1.3871424150058926,0.47085541085486604
254,-1.3870419256084274,0.47085541085486604
255,-1.386941436210962,0.47085541085486604
256,-1.3868409468134968,0.47085541085486604
257,-1.3867404574160318,0.47085541085486604
258,-1.3866399680185664,0.47085541085486604
259,-1.3865394786211012,0.47085541085486604
260,-1.386438989223636,0.47085541085486604
261,-1.3863384998261707,0.47085541085486604
262,-1.3862380104287053,0.47085541085486604
263,-1.38613752103124,0.47085541085486604
264,-1.3860370316337751,0.47085541085486604
265,-1.3859365422363097,0.47085541085486604
266,-1.3858360528388445,0.47085541085486604
267,-1.3857355634413793,0.47085541085486604
268,-1.3856350740439138,0.47085541085486604
269,-1.3855345846464486,0.47085541085486604
270,-1.3854340952489836,0.47085541085486604
271,-1.3853336058515184,0.47085541085486604
272,-1.385233116454053,0.47085541085486604
273,-1.3851326270565878,0.47085541085486604
274,-1.3850321376591226,0.47085541085486604
275,-1.3849316482616572,0.47085541085486604
276,-1.3848311588641922,0.47085541085486604
277,-1.384730669466727,0.47085541085486604
278,-1.3846301800692618,0.47085541085486604
279,-1.3845296906717963,0.47085541085486604
280,-1.3844292012743311,0.47085541085486604
281,-1.384328711876866,0.47085541085486604
282,-1.3842282224794005,0.47085541085486604
283,-1.3841277330819355,0.47085541085486604
284,-1.3840272436844703,0.47085541085486604
285,-1.3839267542870048,0.47085541085486604
286,-1.3838262648895396,0.47085541085486604
287,-1.3837257754920744,0.47085541085486604
288,-1.3836252860946094,0.47085541085486604
289,-1.383524796697144,0.47085541085486604
290,-1.3834243072996788,0.47085541085486604
291,-1.3833238179022136,0.47085541085486604
292,-1.3832233285047482,0.47085541085486604
293,-1.383122839107283,0.47085541085486604
294,-1.383022349709818,0.47085541085486604
295,-1.3829218603123525,0.47085541085486604
296,-1.3828213709148873,0.47085541085486604
297,-1.3827208815174221,0.47085541085486604
298,-1.382620392119957,0.47085541085486604
299,-1.3825199027224915,0.47085541085486604
300,-1.3824194133250263,0.47085541085486604
301,-1.3823189239275613,0.47085541085486604
302,-1.3822184345300959,0.47085541085486604
303,-1.3821179451326306,0.47085541085486604
304,-1.3820174557351654,0.47085541085486604
305,-1.3819169663377,0.47085541085486604
306,-1.3818164769402348,0.47085541085486604
307,-1.3817159875427698,0.47085541085486604
308,-1.3816154981453046,0.47085541085486604
309,-1.3815150087478392,0.47085541085486604
310,-1.381414519350374,0.47085541085486604
311,-1.3813140299529088,0.47085541085486604
312,-1.3812135405554433,0.47085541085486604
313,-1.3811130511579781,0.47085541085486604
314,-1.3810125617605131,0.47085541085486604
315,-1.380912072363048,0.47085541085486604
316,-1.3808115829655825,0.47085541085486604
317,-1.3807110935681173,0.47085541085486604
318,-1.380610604170652,0.47085541085486604
319,-1.3805101147731866,0.47085541085486604
320,-1.3804096253757216,0.47085541085486604
321,-1.3803091359782564,0.47085541085486604
322,-1.380208646580791,0.47085541085486604
323,-1.3801081571833258,0.47085541085486604
324,-1.3800076677858606,0.47085541085486604
325,-1.3799071783883956,0.47085541085486604
326,-1.3798066889909302,0.47085541085486604
327,-1.379706199593465,0.47085541085486604
328,-1.3796057101959998,0.47085541085486604
329,-1.3795052207985343,0.47085541085486604
330,-1.3794047314010691,0.47085541085486604
331,-1.379304242003604,0.47085541085486604
332,-1.3792037526061385,0.47085541085486604
333,-1.3791032632086735,0.47085541085486604
334,-1.3790027738112083,0.47085541085486604
335,-1.378902284413743,0.47085541085486604
336,-1.3788017950162776,0.47085541085486604
337,-1.3787013056188124,0.47085541085486604
338,-1.3786008162213474,0.47085541085486604
339,-1.378500326823882,0.47085541085486604
340,-1.3783998374264168,0.47085541085486604
341,-1.3782993480289516,0.47085541085486604
342,-1.3781988586314864,0.47085541085486604
343,-1.378098369234021,0.47085541085486604
344,-1.377997879836556,0.47085541085486604
345,-1.3778973904390908,0.47085541085486604
346,-1.3777969010416253,0.47085541085486604
347,-1.3776964116441601,0.47085541085486604
348,-1.377595922246695,0.47085541085486604
349,-1.3774954328492295,0.47085541085486604
350,-1.3773949434517643,0.47085541085486604
351,-1.3772944540542993,0.47085541085486604
352,-1.377193964656834,0.47085541085486604
353,-1.3770934752593686,0.47085541085486604
354,-1.3769929858619034,0.47085541085486604
355,-1.3768924964644382,0.47085541085486604
356,-1.3767920070669728,0.47085541085486604
357,-1.3766915176695078,0.47085541085486604
358,-1.3765910282720426,0.47085541085486604
359,-1.3764905388745772,0.47085541085486604
360,-1.376390049477112,0.47085541085486604
361,-1.3762895600796468,0.47085541085486604
362,-1.3761890706821815,0.47085541085486604
363,-1.3760885812847161,0.47085541085486604
364,-1.3759880918872511,0.47085541085486604
365,-1.375887602489786,0.47085541085486604
366,-1.3757871130923205,0.47085541085486604
367,-1.3756866236948553,0.47085541085486604
368,-1.37558613429739,0.47085541085486604
369,-1.375485644899925,0.47085541085486604
370,-1.3753851555024597,0.47085541085486604
371,-1.3752846661049944,0.47085541085486604
372,-1.3751841767075292,0.47085541085486604
373,-1.3750836873100638,0.47085541085486604
374,-1.3749831979125986,0.47085541085486604
375,-1.3748827085151336,0.47085541085486604
376,-1.3747822191176682,0.47085541085486604
377,-1.374681729720203,0.47085541085486604
378,-1.3745812403227378,0.47085541085486604
379,-1.3744807509252726,0.47085541085486604
380,-1.3743802615278071,0.47085541085486604
381,-1.374279772130342,0.47085541085486604
382,-1.374179282732877,0.47085541085486604
383,-1.3740787933354115,0.47085541085486604
384,-1.3739783039379463,0.47085541085486604
385,-1.373877814540481,0.47085541085486604
386,-1.3737773251430156,0.47085541085486604
387,-1.3736768357455504,0.47085541085486604
388,-1.3735763463480855,0.47085541085486604
389,-1.3734758569506202,0.47085541085486604
390,-1.3733753675531548,0.47085541085486604
391,-1.3732748781556896,0.47085541085486604
392,-1.3731743887582244,0.47085541085486604
393,-1.373073899360759,0.47085541085486604
394,-1.3729734099632938,0.47085541085486604
395,-1.3728729205658288,0.47085541085486604
396,-1.3727724311683633,0.47085541085486604
397,-1.3726719417708981,0.47085541085486604
398,-1.372571452373433,0.47085541085486604
399,-1.3724709629759677,0.47085541085486604
400,-1.3723704735785023,0.47085541085486604
401,-1.3722699841810373,0.47085541085486604
402,-1.372169494783572,0.47085541085486604
403,-1.3720690053861067,0.47085541085486604
404,-1.3719685159886414,0.47085541085486604
405,-1.3718680265911762,0.47085541085486604
406,-1.3717675371937113,0.47085541085486604
407,-1.3716670477962458,0.47085541085486604
408,-1.3715665583987806,0.47085541085486604
409,-1.3714660690013154,0.47085541085486604
410,-1.37136557960385,0.47085541085486604
411,-1.3712650902063848,0.47085541085486604
412,-1.3711646008089196,0.47085541085486604
413,-1.3710641114114541,0.47085541085486604
414,-1.3709636220139891,0.47085541085486604
415,-1.370863132616524,0.47085541085486604
416,-1.3707626432190587,0.47085541085486604
417,-1.3706621538215933,0.47085541085486604
418,-1.370561664424128,0.47085541085486604
419,-1.370461175026663,0.47085541085486604
420,-1.3703606856291977,0.47085541085486604
421,-1.3702601962317325,0.47085541085486604
422,-1.3701597068342672,0.47085541085486604
423,-1.3700592174368018,0.47085541085486604
424,-1.3699587280393366,0.47085541085486604
425,-1.3698582386418716,0.47085541085486604
426,-1.3697577492444064,0.47085541085486604
427,-1.369657259846941,0.47085541085486604
428,-1.3695567704494758,0.47085541085486604
429,-1.3694562810520106,0.47085541085486604
430,-1.3693557916545451,0.47085541085486604
431,-1.36925530225708,0.47085541085486604
432,-1.369154812859615,0.47085541085486604
433,-1.3690543234621495,0.47085541085486604
434,-1.3689538340646843,0.47085541085486604
435,-1.368853344667219,0.47085541085486604
436,-1.3687528552697539,0.47085541085486604
437,-1.3686523658722884,0.47085541085486604
438,-1.3685518764748235,0.47085541085486604
439,-1.3684513870773583,0.47085541085486604
440,-1.3683508976798928,0.47085541085486604
441,-1.3682504082824276,0.47085541085486604
442,-1.3681499188849624,0.47085541085486604
443,-1.3680494294874972,0.47085541085486604
444,-1.3679489400900318,0.47085541085486604
445,-1.3678484506925668,0.47085541085486604
446,-1.3677479612951016,0.47085541085486604
447,-1.3676474718976361,0.47085541085486604
448,-1.367546982500171,0.47085541085486604
449,-1.3674464931027057,0.47085541085486604
450,-1.3673460037052403,0.47085541085486604
451,-1.3672455143077753,0.47085541085486604
452,-1.36714502491031,0.47085541085486604
453,-1.3670445355128449,0.47085541085486604
454,-1.3669440461153795,0.47085541085486604
455,-1.3668435567179142,0.47085541085486604
456,-1.3667430673204493,0.47085541085486604
457,-1.3666425779229838,0.47085541085486604
458,-1.3665420885255186,0.47085541085486604
459,-1.3664415991280534,0.47085541085486604
460,-1.3663411097305882,0.47085541085486604
461,-1.3662406203331228,0.47085541085486604
462,-1.3661401309356576,0.47085541085486604
463,-1.3660396415381926,0.47085541085486604
464,-1.3659391521407271,0.47085541085486604
465,-1.365838662743262,0.47085541085486604
466,-1.3657381733457967,0.47085541085486604
467,-1.3656376839483313,0.47085541085486604
468,-1.365537194550866,0.47085541085486604
469,-1.365436705153401,0.47085541085486604
470,-1.365336215755936,0.47085541085486604
471,-1.3652357263584705,0.47085541085486604
472,-1.3651352369610052,0.47085541085486604
473,-1.36503474756354,0.47085541085486604
474,-1.3649342581660746,0.47085541085486604
475,-1.3648337687686096,0.47085541085486604
476,-1.3647332793711444,0.47085541085486604
477,-1.364632789973679,0.47085541085486604
478,-1.3645323005762138,0.47085541085486604
479,-1.3644318111787486,0.47085541085486604
480,-1.3643313217812834,0.47085541085486604
481,-1.364230832383818,0.47085541085486604
482,-1.364130342986353,0.47085541085486604
483,-1.3640298535888877,0.47085541085486604
484,-1.3639293641914223,0.47085541085486604
485,-1.363828874793957,0.47085541085486604
486,-1.3637283853964919,0.47085541085486604
487,-1.3636278959990265,0.47085541085486604
488,-1.3635274066015615,0.47085541085486604
489,-1.3634269172040963,0.47085541085486604
490,-1.363326427806631,0.47085541085486604
491,-1.3632259384091656,0.47085541085486604
492,-1.3631254490117004,0.47085541085486604
493,-1.3630249596142352,0.47085541085486604
494,-1.3629244702167698,0.47085541085486604
495,-1.3628239808193048,0.47085541085486604
496,-1.3627234914218396,0.47085541085486604
497,-1.3626230020243744,0.47085541085486604
498,-1.362522512626909,0.47085541085486604
499,-1.3624220232294437,0.47085541085486604
500,-1.3623215338319787,0.47085541085486604
501,-1.3622210444345133,0.47085541085486604
502,-1.362120555037048,0.47085541085486604
503,-1.3620200656395829,0.47085541085486604
504,-1.3619195762421175,0.47085541085486604
505,-1.3618190868446522,0.47085541085486604
506,-1.3617185974471873,0.47085541085486604
507,-1.361618108049722,0.47085541085486604
508,-1.3615176186522566,0.47085541085486604
509,-1.3614171292547914,0.47085541085486604
510,-1.3613166398573262,0.47085541085486604
511,-1.3612161504598608,0.47085541085486604
512,-1.3611156610623956,0.47085541085486604
513,-1.3610151716649306,0.47085541085486604
514,-1.3609146822674651,0.47085541085486604
515,-1.36081419287,0.47085541085486604
516,-1.3607137034725347,0.47085541085486604
517,-1.3606132140750695,0.47085541085486604
518,-1.360512724677604,0.47085541085486604
519,-1.360412235280139,0.47085541085486604
520,-1.360311745882674,0.47085541085486604
521,-1.3602112564852085,0.47085541085486604
522,-1.3601107670877433,0.47085541085486604
523,-1.360010277690278,0.47085541085486604
524,-1.3599097882928126,0.47085541085486604
525,-1.3598092988953476,0.47085541085486604
526,-1.3597088094978824,0.47085541085486604
527,-1.3596083201004172,0.47085541085486604
528,-1.3595078307029518,0.47085541085486604
529,-1.3594073413054866,0.47085541085486604
530,-1.3593068519080214,0.47085541085486604
531,-1.359206362510556,0.47085541085486604
532,-1.359105873113091,0.47085541085486604
533,-1.3590053837156257,0.47085541085486604
534,-1.3589048943181605,0.47085541085486604
535,-1.358804404920695,0.47085541085486604
536,-1.3587039155232299,0.47085541085486604
537,-1.358603426125765,0.47085541085486604
538,-1.3585029367282995,0.47085541085486604
539,-1.3584024473308343,0.47085541085486604
540,-1.358301957933369,0.47085541085486604
541,-1.3582014685359036,0.47085541085486604
542,-1.3581009791384384,0.47085541085486604
543,-1.3580004897409732,0.47085541085486604
544,-1.3579000003435082,0.47085541085486604
545,-1.3577995109460428,0.47085541085486604
546,-1.3576990215485776,0.47085541085486604
547,-1.3575985321511124,0.47085541085486604
548,-1.357498042753647,0.47085541085486604
